,Bal,Brick,Dist,Floor,Kitsp,Livesp,Metrdist,New,Nfloors,Price,Rooms,Tel,Totsp,Walk,lat,lon
788,0.0,0.0,0.03714212489882838,6.0,9.0,47.0,2.0,0.0,14.0,20000000.0,3.0,1.0,68.0,0.0,55.754618,37.582682
789,0.0,0.0,0.05432545153976972,2.0,40.0,22.0,8.0,0.0,6.0,20000000.0,2.0,1.0,72.0,1.0,55.768066,37.567419
790,0.0,0.0,0.05432545153976972,2.0,12.0,50.0,8.0,0.0,6.0,20000000.0,3.0,1.0,72.0,1.0,55.768066,37.567419
791,0.0,0.0,0.04815161730409685,3.0,10.0,47.0,12,0.0,5,20000000.0,3,NA,70.0,1,55.737552,37.574453
792,0.0,1.0,0.011720544569259885,5.0,NA,28.7,9,0.0,5,20000000.0,2,1,57.5,1,55.747586,37.629807
793,0.0,0.0,0.03594237365561666,10.0,NA,37.0,5,0.0,10,20000000.0,2,1,70.0,1,55.735809,37.650981
794,1.0,1.0,0.03970235576134141,2.0,9.8,81.3,3.0,0.0,9.0,20000000.0,4.0,1.0,105.3,1.0,55.760231,37.658976
795,0.0,1.0,0.044292834318880044,2.0,NA,66.0,8,0.0,10,20000000.0,1,0,66.0,1,55.751903,37.664069
796,0.0,0.0,0.03354429675816899,5.0,NA,45.0,7,0.0,5,20000000.0,3,1,75.0,1,55.720332,37.616467
797,0.0,1.0,0.06916337181629975,4.0,NA,59.0,10,0.0,5,20000000.0,4,1,84.0,1,55.756158,37.550693
798,0.0,0.0,0.024582406920393957,4.0,NA,NA,6,0.0,8,20112000.0,1,NA,51.0,1,55.770208,37.638036
799,0.0,1.0,0.024582406920393957,4.0,15.0,25.0,5,0.0,6,20112000.0,1,NA,50.8,1,55.770208,37.638036
800,1.0,1.0,0.024582406920393957,4.0,10.0,23.0,6,1.0,8,20112000.0,1,NA,50.8,1,55.770208,37.638036
801,0.0,1.0,0.033881933076495716,6.0,8.0,35.7,10,1.0,8,20120000.0,2,NA,50.3,1,55.767514,37.588871
802,0.0,0.0,0.057247645934129836,3.0,NA,NA,5,0.0,5,20148100.0,3,NA,75.4,1,55.774958,37.672971
803,0.0,1.0,0.05830257457437118,3.0,NA,75.4,7,0.0,5,20148100.0,2,0,75.4,1,55.77517,37.674022
804,0.0,1.0,0.057014074797366136,2.0,NA,92.0,5,0.0,6,20258022.0,4,0,92.0,1,55.776294,37.672163
805,1.0,1.0,0.024582406920393957,3.0,NA,30.0,12,1.0,8,20300800.0,1,NA,48.8,1,55.770208,37.638036
806,0.0,1.0,0.024582406920393957,5.0,NA,25.0,6,0.0,8,20308000.0,1,NA,48.8,1,55.770208,37.638036
807,0.0,1.0,0.04895138417859231,2.0,8.0,44.6,15,1.0,7,20314000.0,1,NA,54.4,1,55.764951,37.667456
808,1.0,1.0,0.0303699354131635,2.0,10.2,52.9,10,1.0,19,20350000.0,3,NA,92.5,1,55.774305,37.642132
809,1.0,1.0,0.05797668242491641,2.0,NA,63.8,5,1.0,13,20384954.0,2,NA,63.8,0,55.742073,37.67661
810,1.0,0.0,0.06182368666619959,4.0,10.1,53.4,1.0,0.0,17.0,20400000.0,3.0,1.0,81.0,1.0,55.766106,37.559245
811,1.0,1.0,0.0566480030539497,3.0,NA,44.3,10,0.0,4,20450000.0,3,1,87.0,1,55.76679,37.67493
